fpr,tpr_upper,tpr_lower,tpr
0.0,0.0,0.0,0.0
0.01,0.07363902080959817,0.053948642899738525,0.06379383185466835
0.02,0.1773014533132929,0.14758236586710421,0.16244190959019855
0.03,0.23376252676591308,0.2005425006950079,0.2171525137304605
0.04,0.2541401991017468,0.21987754487797428,0.23700887198986054
0.05,0.30422095797909143,0.2678111501746896,0.2860160540768905
0.06,0.3435363716448405,0.30580879100830693,0.32467258132657373
0.07,0.3874042287902043,0.34854845393053924,0.3679763413603718
0.08,0.431401105992741,0.3917505627863042,0.4115758343895226
0.09,0.4484954492308741,0.4086232664429747,0.4285593578369244
0.1,0.4655658144843305,0.42551994808432186,0.4455428812843262
0.11,0.4826125127602421,0.4424402967032137,0.4625264047317279
0.12,0.5344986197073127,0.4942297284126702,0.5143641740599915
0.13,0.5490485780163408,0.5088305939312721,0.5289395859738064
0.14,0.5635813294986906,0.5234486662765524,0.5435149978876215
0.15,0.5949043668629589,0.5550745093516588,0.5749894381073088
0.16,0.6195123233829765,0.5800370358622002,0.5997746796225883
0.17,0.6336102690171224,0.594385787876273,0.6139980284466977
0.18,0.6589696325383835,0.6202868102161582,0.6396282213772708
0.19,0.6801031454255065,0.6419641690372452,0.6610336572313759
0.2,0.6899599261962286,0.6521045717618055,0.671032248979017
0.21,0.7112365053723033,0.6740613400015876,0.6926489226869454
0.22,0.7226521693167887,0.6858818399776769,0.7042670046472328
0.23,0.7340535264421084,0.6977166467729319,0.7158850866075201
0.24,0.7545382204047705,0.7190570478673038,0.7367976341360372
0.25,0.7636261920601782,0.7285580073483559,0.746092099704267
0.26,0.7801224551220256,0.7458598008982531,0.7629911280101394
0.27,0.7920589953923788,0.7584268516714151,0.7752429235318969
0.28,0.8017165100672099,0.7686256952559842,0.7851711026615971
0.29,0.8134095066008502,0.7810138140582119,0.7972116603295311
0.3,0.8281472768252425,0.79669429478439,0.8124207858048162
0.31,0.8363182207055228,0.805422379209982,0.8208702999577524
0.32,0.8444764052897663,0.814163222931611,0.8293198141106887
0.33,0.8526210797440547,0.822917576783195,0.8377693282636248
0.34,0.86460798773439,0.8358567355440216,0.8502323616392058
0.35,0.8735656161359666,0.845572533420434,0.8595690747782003
0.36,0.8786634143019945,0.8511211230871059,0.8648922686945502
0.37,0.8837540650916544,0.8566768601301453,0.8702154626108999
0.38,0.8888371935652492,0.8622401194892503,0.8755386565272497
0.39,0.9005456884087629,0.8751197108307808,0.8878326996197718
0.4,0.9071634032186646,0.8824436943732239,0.8948035487959443
0.41,0.9137641516895355,0.8897846442546978,0.9017743979721167
0.42,0.9238838848586364,0.9011172886849961,0.9125005867718162
0.43,0.927415160838951,0.9050966919517357,0.9162559263953434
0.44,0.9309397506627525,0.9090827813749888,0.9200112660188706
0.45,0.9344572213901405,0.913075989894655,0.9237666056423978
0.46,0.937967086659433,0.9170768038724171,0.927521945265925
0.47,0.9414687969266832,0.9210857728522212,0.9312772848894522
0.48,0.9449617272765648,0.925103521749394,0.9350326245129794
0.49,0.9484451620212357,0.9291307662517774,0.9387879641365066
0.5,0.9549696375247587,0.9367357560817755,0.9458526968032671
0.51,0.9580114729874382,0.9403127067055629,0.9491620898465005
0.52,0.9610428892537864,0.9439000765256812,0.9524714828897338
0.53,0.9640628372566525,0.9474989146092817,0.9557808759329671
0.54,0.9670700691555917,0.9511104687968094,0.9590902689762005
0.55,0.972028536281974,0.9571363700692441,0.9645824531756091
0.56,0.9739863836119689,0.9595441050515996,0.9667652443317842
0.57,0.9759358882551896,0.9619601827207291,0.9689480354879594
0.58,0.9778761846779888,0.9643854686102805,0.9711308266441346
0.59,0.9798062412014479,0.9668209943991719,0.9733136178003099
0.6,0.9825871003559005,0.9703772708594213,0.9764821856076609
0.61,0.9834465755452583,0.9714893489724153,0.9774679622588368
0.62,0.9857030773742792,0.9744433808710382,0.9800732291226587
0.63,0.9870934020911906,0.976292036579419,0.9816927193353048
0.64,0.9884727370486146,0.9781516820472873,0.983312209547951
0.65,0.9898394692032692,0.9800239303179249,0.984931699760597
0.66,0.9911915396024935,0.9819108403439927,0.9865511899732431
0.67,0.9935563710276414,0.9853198435900179,0.9894381073088296
0.68,0.9945712817926082,0.986839787070932,0.9907055344317701
0.69,0.996155026810515,0.9893118088464348,0.9927334178284749
0.7,0.9967327386835644,0.990255009520914,0.9934938741022392
0.71,0.9972991953112462,0.9912094654407606,0.9942543303760034
0.72,0.9978520889105613,0.9921774843889741,0.9950147866497677
0.73,0.9986771030019457,0.9937183342604119,0.9961977186311788
0.74,0.9991766499648331,0.9947396998450531,0.9969581749049431
0.75,0.9993881083242457,0.9952042026178753,0.9972961554710605
0.76,0.9995913103045204,0.9956769617698353,0.9976341360371779
0.77,0.9997844147878523,0.9961598184187384,0.9979721166032953
0.78,1.0001186940200295,0.9971352138802662,0.9986269539501479
0.79,1.0002523608690375,0.9976352605927284,0.998943810730883
0.8,1.0003556527237885,0.9981656822994477,0.9992606675116181
0.81,1.0004051675403631,0.9988343761858727,0.9996197718631179
0.82,1.0004025132270946,0.9989215256406705,0.9996620194338826
0.83,1.0003969501590286,0.999011583850266,0.9997042670046473
0.84,1.0003878281130596,0.9991052010377643,0.999746514575412
0.85,1.0003742110008214,0.999203313291532,0.9997887621461766
0.86,1.0003546621549835,0.9993073572788991,0.9998310097169413
0.87,1.000326763182881,0.999419751392531,0.9998732572877059
0.88,1.0002857986940625,0.9995452110228789,0.9999155048584707
0.89,1.0002195952428174,0.9996959096156532,0.9999577524292353
0.9,1.0,1.0,1.0
0.91,1.0,1.0,1.0
0.92,1.0,1.0,1.0
0.93,1.0,1.0,1.0
0.94,1.0,1.0,1.0
0.95,1.0,1.0,1.0
0.96,1.0,1.0,1.0
0.97,1.0,1.0,1.0
0.98,1.0,1.0,1.0
0.99,1.0,1.0,1.0
1.0,1.0,1.0,1.0
